column_a,code,browser,cldr_short_name,category
1034,U+1F3CA U+200D U+2642 U+FE0F,🏊‍♂️,man swimming,person_sport
1035,U+1F3CA U+1F3FB U+200D U+2642 U+FE0F,🏊🏻‍♂️,man swimming: light skin tone,person_sport
1036,U+1F3CA U+1F3FC U+200D U+2642 U+FE0F,🏊🏼‍♂️,man swimming: medium-light skin tone,person_sport
1037,U+1F3CA U+1F3FD U+200D U+2642 U+FE0F,🏊🏽‍♂️,man swimming: medium skin tone,person_sport
1038,U+1F3CA U+1F3FE U+200D U+2642 U+FE0F,🏊🏾‍♂️,man swimming: medium-dark skin tone,person_sport
1039,U+1F3CA U+1F3FF U+200D U+2642 U+FE0F,🏊🏿‍♂️,man swimming: dark skin tone,person_sport
1040,U+1F3CA U+200D U+2640 U+FE0F,🏊‍♀️,woman swimming,person_sport
1041,U+1F3CA U+1F3FB U+200D U+2640 U+FE0F,🏊🏻‍♀️,woman swimming: light skin tone,person_sport
1042,U+1F3CA U+1F3FC U+200D U+2640 U+FE0F,🏊🏼‍♀️,woman swimming: medium-light skin tone,person_sport
1043,U+1F3CA U+1F3FD U+200D U+2640 U+FE0F,🏊🏽‍♀️,woman swimming: medium skin tone,person_sport
1044,U+1F3CA U+1F3FE U+200D U+2640 U+FE0F,🏊🏾‍♀️,woman swimming: medium-dark skin tone,person_sport
1045,U+1F3CA U+1F3FF U+200D U+2640 U+FE0F,🏊🏿‍♀️,woman swimming: dark skin tone,person_sport
1046,U+26F9,⛹,person bouncing ball,person_sport
1047,U+26F9 U+1F3FB,⛹🏻,person bouncing ball: light skin tone,person_sport
1048,U+26F9 U+1F3FC,⛹🏼,person bouncing ball: medium-light skin tone,person_sport
1049,U+26F9 U+1F3FD,⛹🏽,person bouncing ball: medium skin tone,person_sport
1050,U+26F9 U+1F3FE,⛹🏾,person bouncing ball: medium-dark skin tone,person_sport
1051,U+26F9 U+1F3FF,⛹🏿,person bouncing ball: dark skin tone,person_sport
1052,U+26F9 U+FE0F U+200D U+2642 U+FE0F,⛹️‍♂️,man bouncing ball,person_sport
1053,U+26F9 U+1F3FB U+200D U+2642 U+FE0F,⛹🏻‍♂️,man bouncing ball: light skin tone,person_sport
1054,U+26F9 U+1F3FC U+200D U+2642 U+FE0F,⛹🏼‍♂️,man bouncing ball: medium-light skin tone,person_sport
1055,U+26F9 U+1F3FD U+200D U+2642 U+FE0F,⛹🏽‍♂️,man bouncing ball: medium skin tone,person_sport
1056,U+26F9 U+1F3FE U+200D U+2642 U+FE0F,⛹🏾‍♂️,man bouncing ball: medium-dark skin tone,person_sport
1057,U+26F9 U+1F3FF U+200D U+2642 U+FE0F,⛹🏿‍♂️,man bouncing ball: dark skin tone,person_sport
1058,U+26F9 U+FE0F U+200D U+2640 U+FE0F,⛹️‍♀️,woman bouncing ball,person_sport
1059,U+26F9 U+1F3FB U+200D U+2640 U+FE0F,⛹🏻‍♀️,woman bouncing ball: light skin tone,person_sport
1060,U+26F9 U+1F3FC U+200D U+2640 U+FE0F,⛹🏼‍♀️,woman bouncing ball: medium-light skin tone,person_sport
1061,U+26F9 U+1F3FD U+200D U+2640 U+FE0F,⛹🏽‍♀️,woman bouncing ball: medium skin tone,person_sport
1062,U+26F9 U+1F3FE U+200D U+2640 U+FE0F,⛹🏾‍♀️,woman bouncing ball: medium-dark skin tone,person_sport
1063,U+26F9 U+1F3FF U+200D U+2640 U+FE0F,⛹🏿‍♀️,woman bouncing ball: dark skin tone,person_sport
1064,U+1F3CB,🏋,person lifting weights,person_sport
1065,U+1F3CB U+1F3FB,🏋🏻,person lifting weights: light skin tone,person_sport
1066,U+1F3CB U+1F3FC,🏋🏼,person lifting weights: medium-light skin tone,person_sport
1067,U+1F3CB U+1F3FD,🏋🏽,person lifting weights: medium skin tone,person_sport
1068,U+1F3CB U+1F3FE,🏋🏾,person lifting weights: medium-dark skin tone,person_sport
1069,U+1F3CB U+1F3FF,🏋🏿,person lifting weights: dark skin tone,person_sport
1070,U+1F3CB U+FE0F U+200D U+2642 U+FE0F,🏋️‍♂️,man lifting weights,person_sport
1071,U+1F3CB U+1F3FB U+200D U+2642 U+FE0F,🏋🏻‍♂️,man lifting weights: light skin tone,person_sport
1072,U+1F3CB U+1F3FC U+200D U+2642 U+FE0F,🏋🏼‍♂️,man lifting weights: medium-light skin tone,person_sport
1073,U+1F3CB U+1F3FD U+200D U+2642 U+FE0F,🏋🏽‍♂️,man lifting weights: medium skin tone,person_sport
1074,U+1F3CB U+1F3FE U+200D U+2642 U+FE0F,🏋🏾‍♂️,man lifting weights: medium-dark skin tone,person_sport
1075,U+1F3CB U+1F3FF U+200D U+2642 U+FE0F,🏋🏿‍♂️,man lifting weights: dark skin tone,person_sport
1076,U+1F3CB U+FE0F U+200D U+2640 U+FE0F,🏋️‍♀️,woman lifting weights,person_sport
1077,U+1F3CB U+1F3FB U+200D U+2640 U+FE0F,🏋🏻‍♀️,woman lifting weights: light skin tone,person_sport
1078,U+1F3CB U+1F3FC U+200D U+2640 U+FE0F,🏋🏼‍♀️,woman lifting weights: medium-light skin tone,person_sport
1079,U+1F3CB U+1F3FD U+200D U+2640 U+FE0F,🏋🏽‍♀️,woman lifting weights: medium skin tone,person_sport
1080,U+1F3CB U+1F3FE U+200D U+2640 U+FE0F,🏋🏾‍♀️,woman lifting weights: medium-dark skin tone,person_sport
1081,U+1F3CB U+1F3FF U+200D U+2640 U+FE0F,🏋🏿‍♀️,woman lifting weights: dark skin tone,person_sport
1082,U+1F6B4,🚴,person biking,person_sport
1083,U+1F6B4 U+1F3FB,🚴🏻,person biking: light skin tone,person_sport
1084,U+1F6B4 U+1F3FC,🚴🏼,person biking: medium-light skin tone,person_sport
1085,U+1F6B4 U+1F3FD,🚴🏽,person biking: medium skin tone,person_sport
1086,U+1F6B4 U+1F3FE,🚴🏾,person biking: medium-dark skin tone,person_sport
1087,U+1F6B4 U+1F3FF,🚴🏿,person biking: dark skin tone,person_sport
1088,U+1F6B4 U+200D U+2642 U+FE0F,🚴‍♂️,man biking,person_sport
1089,U+1F6B4 U+1F3FB U+200D U+2642 U+FE0F,🚴🏻‍♂️,man biking: light skin tone,person_sport
1090,U+1F6B4 U+1F3FC U+200D U+2642 U+FE0F,🚴🏼‍♂️,man biking: medium-light skin tone,person_sport
1091,U+1F6B4 U+1F3FD U+200D U+2642 U+FE0F,🚴🏽‍♂️,man biking: medium skin tone,person_sport
1092,U+1F6B4 U+1F3FE U+200D U+2642 U+FE0F,🚴🏾‍♂️,man biking: medium-dark skin tone,person_sport
1093,U+1F6B4 U+1F3FF U+200D U+2642 U+FE0F,🚴🏿‍♂️,man biking: dark skin tone,person_sport
1094,U+1F6B4 U+200D U+2640 U+FE0F,🚴‍♀️,woman biking,person_sport
1095,U+1F6B4 U+1F3FB U+200D U+2640 U+FE0F,🚴🏻‍♀️,woman biking: light skin tone,person_sport
1096,U+1F6B4 U+1F3FC U+200D U+2640 U+FE0F,🚴🏼‍♀️,woman biking: medium-light skin tone,person_sport
1097,U+1F6B4 U+1F3FD U+200D U+2640 U+FE0F,🚴🏽‍♀️,woman biking: medium skin tone,person_sport
1098,U+1F6B4 U+1F3FE U+200D U+2640 U+FE0F,🚴🏾‍♀️,woman biking: medium-dark skin tone,person_sport
1099,U+1F6B4 U+1F3FF U+200D U+2640 U+FE0F,🚴🏿‍♀️,woman biking: dark skin tone,person_sport
1100,U+1F6B5,🚵,person mountain biking,person_sport
1101,U+1F6B5 U+1F3FB,🚵🏻,person mountain biking: light skin tone,person_sport
1102,U+1F6B5 U+1F3FC,🚵🏼,person mountain biking: medium-light skin tone,person_sport
1103,U+1F6B5 U+1F3FD,🚵🏽,person mountain biking: medium skin tone,person_sport
1104,U+1F6B5 U+1F3FE,🚵🏾,person mountain biking: medium-dark skin tone,person_sport
1105,U+1F6B5 U+1F3FF,🚵🏿,person mountain biking: dark skin tone,person_sport
1106,U+1F6B5 U+200D U+2642 U+FE0F,🚵‍♂️,man mountain biking,person_sport
1107,U+1F6B5 U+1F3FB U+200D U+2642 U+FE0F,🚵🏻‍♂️,man mountain biking: light skin tone,person_sport
1108,U+1F6B5 U+1F3FC U+200D U+2642 U+FE0F,🚵🏼‍♂️,man mountain biking: medium-light skin tone,person_sport
1109,U+1F6B5 U+1F3FD U+200D U+2642 U+FE0F,🚵🏽‍♂️,man mountain biking: medium skin tone,person_sport
1110,U+1F6B5 U+1F3FE U+200D U+2642 U+FE0F,🚵🏾‍♂️,man mountain biking: medium-dark skin tone,person_sport
1111,U+1F6B5 U+1F3FF U+200D U+2642 U+FE0F,🚵🏿‍♂️,man mountain biking: dark skin tone,person_sport
1112,U+1F6B5 U+200D U+2640 U+FE0F,🚵‍♀️,woman mountain biking,person_sport
1113,U+1F6B5 U+1F3FB U+200D U+2640 U+FE0F,🚵🏻‍♀️,woman mountain biking: light skin tone,person_sport
1114,U+1F6B5 U+1F3FC U+200D U+2640 U+FE0F,🚵🏼‍♀️,woman mountain biking: medium-light skin tone,person_sport
1115,U+1F6B5 U+1F3FD U+200D U+2640 U+FE0F,🚵🏽‍♀️,woman mountain biking: medium skin tone,person_sport
1116,U+1F6B5 U+1F3FE U+200D U+2640 U+FE0F,🚵🏾‍♀️,woman mountain biking: medium-dark skin tone,person_sport
1117,U+1F6B5 U+1F3FF U+200D U+2640 U+FE0F,🚵🏿‍♀️,woman mountain biking: dark skin tone,person_sport
1118,U+1F3CE,🏎,racing car,person_sport
1119,U+1F3CD,🏍,motorcycle,person_sport
1120,U+1F938,🤸,person cartwheeling,person_sport
1121,U+1F938 U+1F3FB,🤸🏻,person cartwheeling: light skin tone,person_sport
1122,U+1F938 U+1F3FC,🤸🏼,person cartwheeling: medium-light skin tone,person_sport
1123,U+1F938 U+1F3FD,🤸🏽,person cartwheeling: medium skin tone,person_sport
1124,U+1F938 U+1F3FE,🤸🏾,person cartwheeling: medium-dark skin tone,person_sport
1125,U+1F938 U+1F3FF,🤸🏿,person cartwheeling: dark skin tone,person_sport
1126,U+1F938 U+200D U+2642 U+FE0F,🤸‍♂️,man cartwheeling,person_sport
1127,U+1F938 U+1F3FB U+200D U+2642 U+FE0F,🤸🏻‍♂️,man cartwheeling: light skin tone,person_sport
1128,U+1F938 U+1F3FC U+200D U+2642 U+FE0F,🤸🏼‍♂️,man cartwheeling: medium-light skin tone,person_sport
1129,U+1F938 U+1F3FD U+200D U+2642 U+FE0F,🤸🏽‍♂️,man cartwheeling: medium skin tone,person_sport
1130,U+1F938 U+1F3FE U+200D U+2642 U+FE0F,🤸🏾‍♂️,man cartwheeling: medium-dark skin tone,person_sport
1131,U+1F938 U+1F3FF U+200D U+2642 U+FE0F,🤸🏿‍♂️,man cartwheeling: dark skin tone,person_sport
1132,U+1F938 U+200D U+2640 U+FE0F,🤸‍♀️,woman cartwheeling,person_sport
1133,U+1F938 U+1F3FB U+200D U+2640 U+FE0F,🤸🏻‍♀️,woman cartwheeling: light skin tone,person_sport
1134,U+1F938 U+1F3FC U+200D U+2640 U+FE0F,🤸🏼‍♀️,woman cartwheeling: medium-light skin tone,person_sport
1135,U+1F938 U+1F3FD U+200D U+2640 U+FE0F,🤸🏽‍♀️,woman cartwheeling: medium skin tone,person_sport
1136,U+1F938 U+1F3FE U+200D U+2640 U+FE0F,🤸🏾‍♀️,woman cartwheeling: medium-dark skin tone,person_sport
1137,U+1F938 U+1F3FF U+200D U+2640 U+FE0F,🤸🏿‍♀️,woman cartwheeling: dark skin tone,person_sport
1138,U+1F93C,🤼,people wrestling,person_sport
1139,U+1F93C U+200D U+2642 U+FE0F,🤼‍♂️,men wrestling,person_sport
1140,U+1F93C U+200D U+2640 U+FE0F,🤼‍♀️,women wrestling,person_sport
1141,U+1F93D,🤽,person playing water polo,person_sport
1142,U+1F93D U+1F3FB,🤽🏻,person playing water polo: light skin tone,person_sport
1143,U+1F93D U+1F3FC,🤽🏼,person playing water polo: medium-light skin tone,person_sport
1144,U+1F93D U+1F3FD,🤽🏽,person playing water polo: medium skin tone,person_sport
1145,U+1F93D U+1F3FE,🤽🏾,person playing water polo: medium-dark skin tone,person_sport
1146,U+1F93D U+1F3FF,🤽🏿,person playing water polo: dark skin tone,person_sport
1147,U+1F93D U+200D U+2642 U+FE0F,🤽‍♂️,man playing water polo,person_sport
1148,U+1F93D U+1F3FB U+200D U+2642 U+FE0F,🤽🏻‍♂️,man playing water polo: light skin tone,person_sport
1149,U+1F93D U+1F3FC U+200D U+2642 U+FE0F,🤽🏼‍♂️,man playing water polo: medium-light skin tone,person_sport
1150,U+1F93D U+1F3FD U+200D U+2642 U+FE0F,🤽🏽‍♂️,man playing water polo: medium skin tone,person_sport
1151,U+1F93D U+1F3FE U+200D U+2642 U+FE0F,🤽🏾‍♂️,man playing water polo: medium-dark skin tone,person_sport
1152,U+1F93D U+1F3FF U+200D U+2642 U+FE0F,🤽🏿‍♂️,man playing water polo: dark skin tone,person_sport
1153,U+1F93D U+200D U+2640 U+FE0F,🤽‍♀️,woman playing water polo,person_sport
1154,U+1F93D U+1F3FB U+200D U+2640 U+FE0F,🤽🏻‍♀️,woman playing water polo: light skin tone,person_sport
1155,U+1F93D U+1F3FC U+200D U+2640 U+FE0F,🤽🏼‍♀️,woman playing water polo: medium-light skin tone,person_sport
1156,U+1F93D U+1F3FD U+200D U+2640 U+FE0F,🤽🏽‍♀️,woman playing water polo: medium skin tone,person_sport
1157,U+1F93D U+1F3FE U+200D U+2640 U+FE0F,🤽🏾‍♀️,woman playing water polo: medium-dark skin tone,person_sport
1158,U+1F93D U+1F3FF U+200D U+2640 U+FE0F,🤽🏿‍♀️,woman playing water polo: dark skin tone,person_sport
1159,U+1F93E,🤾,person playing handball,person_sport
1160,U+1F93E U+1F3FB,🤾🏻,person playing handball: light skin tone,person_sport
1161,U+1F93E U+1F3FC,🤾🏼,person playing handball: medium-light skin tone,person_sport
1162,U+1F93E U+1F3FD,🤾🏽,person playing handball: medium skin tone,person_sport
1163,U+1F93E U+1F3FE,🤾🏾,person playing handball: medium-dark skin tone,person_sport
1164,U+1F93E U+1F3FF,🤾🏿,person playing handball: dark skin tone,person_sport
1165,U+1F93E U+200D U+2642 U+FE0F,🤾‍♂️,man playing handball,person_sport
1166,U+1F93E U+1F3FB U+200D U+2642 U+FE0F,🤾🏻‍♂️,man playing handball: light skin tone,person_sport
1167,U+1F93E U+1F3FC U+200D U+2642 U+FE0F,🤾🏼‍♂️,man playing handball: medium-light skin tone,person_sport
1168,U+1F93E U+1F3FD U+200D U+2642 U+FE0F,🤾🏽‍♂️,man playing handball: medium skin tone,person_sport
1169,U+1F93E U+1F3FE U+200D U+2642 U+FE0F,🤾🏾‍♂️,man playing handball: medium-dark skin tone,person_sport
1170,U+1F93E U+1F3FF U+200D U+2642 U+FE0F,🤾🏿‍♂️,man playing handball: dark skin tone,person_sport
1171,U+1F93E U+200D U+2640 U+FE0F,🤾‍♀️,woman playing handball,person_sport
1172,U+1F93E U+1F3FB U+200D U+2640 U+FE0F,🤾🏻‍♀️,woman playing handball: light skin tone,person_sport
1173,U+1F93E U+1F3FC U+200D U+2640 U+FE0F,🤾🏼‍♀️,woman playing handball: medium-light skin tone,person_sport
1174,U+1F93E U+1F3FD U+200D U+2640 U+FE0F,🤾🏽‍♀️,woman playing handball: medium skin tone,person_sport
1175,U+1F93E U+1F3FE U+200D U+2640 U+FE0F,🤾🏾‍♀️,woman playing handball: medium-dark skin tone,person_sport
1176,U+1F93E U+1F3FF U+200D U+2640 U+FE0F,🤾🏿‍♀️,woman playing handball: dark skin tone,person_sport
1177,U+1F939,🤹,person juggling,person_sport
1178,U+1F939 U+1F3FB,🤹🏻,person juggling: light skin tone,person_sport
1179,U+1F939 U+1F3FC,🤹🏼,person juggling: medium-light skin tone,person_sport
1180,U+1F939 U+1F3FD,🤹🏽,person juggling: medium skin tone,person_sport
1181,U+1F939 U+1F3FE,🤹🏾,person juggling: medium-dark skin tone,person_sport
1182,U+1F939 U+1F3FF,🤹🏿,person juggling: dark skin tone,person_sport
1183,U+1F939 U+200D U+2642 U+FE0F,🤹‍♂️,man juggling,person_sport
1184,U+1F939 U+1F3FB U+200D U+2642 U+FE0F,🤹🏻‍♂️,man juggling: light skin tone,person_sport
1185,U+1F939 U+1F3FC U+200D U+2642 U+FE0F,🤹🏼‍♂️,man juggling: medium-light skin tone,person_sport
1186,U+1F939 U+1F3FD U+200D U+2642 U+FE0F,🤹🏽‍♂️,man juggling: medium skin tone,person_sport
1187,U+1F939 U+1F3FE U+200D U+2642 U+FE0F,🤹🏾‍♂️,man juggling: medium-dark skin tone,person_sport
1188,U+1F939 U+1F3FF U+200D U+2642 U+FE0F,🤹🏿‍♂️,man juggling: dark skin tone,person_sport
1189,U+1F939 U+200D U+2640 U+FE0F,🤹‍♀️,woman juggling,person_sport
1190,U+1F939 U+1F3FB U+200D U+2640 U+FE0F,🤹🏻‍♀️,woman juggling: light skin tone,person_sport
1191,U+1F939 U+1F3FC U+200D U+2640 U+FE0F,🤹🏼‍♀️,woman juggling: medium-light skin tone,person_sport
1192,U+1F939 U+1F3FD U+200D U+2640 U+FE0F,🤹🏽‍♀️,woman juggling: medium skin tone,person_sport
1193,U+1F939 U+1F3FE U+200D U+2640 U+FE0F,🤹🏾‍♀️,woman juggling: medium-dark skin tone,person_sport
1194,U+1F939 U+1F3FF U+200D U+2640 U+FE0F,🤹🏿‍♀️,woman juggling: dark skin tone,person_sport
2014,U+1F4F1,📱,mobile phone,phone
2015,U+1F4F2,📲,mobile phone with arrow,phone
2016,U+260E,☎,telephone,phone
2017,U+1F4DE,📞,telephone receiver,phone
2018,U+1F4DF,📟,pager,phone
2019,U+1F4E0,📠,fax machine,phone
1738,U+1F3DF,🏟,stadium,place_building
1739,U+1F3DB,🏛,classical building,place_building
1740,U+1F3D7,🏗,building construction,place_building
1741,U+1F3D8,🏘,houses,place_building
1742,U+1F3D9,🏙,cityscape,place_building
1743,U+1F3DA,🏚,derelict house,place_building
1744,U+1F3E0,🏠,house,place_building
1745,U+1F3E1,🏡,house with garden,place_building
1746,U+1F3E2,🏢,office building,place_building
1747,U+1F3E3,🏣,Japanese post office,place_building
1748,U+1F3E4,🏤,post office,place_building
1749,U+1F3E5,🏥,hospital,place_building
1750,U+1F3E6,🏦,bank,place_building
1751,U+1F3E8,🏨,hotel,place_building
1752,U+1F3E9,🏩,love hotel,place_building
1753,U+1F3EA,🏪,convenience store,place_building
1754,U+1F3EB,🏫,school,place_building
1755,U+1F3EC,🏬,department store,place_building
1756,U+1F3ED,🏭,factory,place_building
1757,U+1F3EF,🏯,Japanese castle,place_building
1758,U+1F3F0,🏰,castle,place_building
1759,U+1F492,💒,wedding,place_building
1760,U+1F5FC,🗼,Tokyo tower,place_building
1761,U+1F5FD,🗽,Statue of Liberty,place_building
1729,U+1F3D4,🏔,snow-capped mountain,place_geographic
1730,U+26F0,⛰,mountain,place_geographic
1731,U+1F30B,🌋,volcano,place_geographic
1732,U+1F5FB,🗻,mount fuji,place_geographic
1733,U+1F3D5,🏕,camping,place_geographic
1734,U+1F3D6,🏖,beach with umbrella,place_geographic
1735,U+1F3DC,🏜,desert,place_geographic
1736,U+1F3DD,🏝,desert island,place_geographic
1737,U+1F3DE,🏞,national park,place_geographic
1723,U+1F30D,🌍,globe showing Europe-Africa,place_map
1724,U+1F30E,🌎,globe showing Americas,place_map
1725,U+1F30F,🌏,globe showing Asia-Australia,place_map
1726,U+1F310,🌐,globe with meridians,place_map
1727,U+1F5FA,🗺,world map,place_map
1728,U+1F5FE,🗾,map of Japan,place_map
1767,U+26F2,⛲,fountain,place_other
1768,U+26FA,⛺,tent,place_other
1769,U+1F301,🌁,foggy,place_other
1770,U+1F303,🌃,night with stars,place_other
1771,U+1F304,🌄,sunrise over mountains,place_other
1772,U+1F305,🌅,sunrise,place_other
1773,U+1F306,🌆,cityscape at dusk,place_other
1774,U+1F307,🌇,sunset,place_other
1775,U+1F309,🌉,bridge at night,place_other
1776,U+2668,♨,hot springs,place_other
1777,U+1F30C,🌌,milky way,place_other
1778,U+1F3A0,🎠,carousel horse,place_other
1779,U+1F3A1,🎡,ferris wheel,place_other
1780,U+1F3A2,🎢,roller coaster,place_other
1781,U+1F488,💈,barber pole,place_other
1782,U+1F3AA,🎪,circus tent,place_other
1783,U+1F3AD,🎭,performing arts,place_other
1784,U+1F5BC,🖼,framed picture,place_other
1785,U+1F3A8,🎨,artist palette,place_other
1786,U+1F3B0,🎰,slot machine,place_other
1762,U+26EA,⛪,church,place_religious
1763,U+1F54C,🕌,mosque,place_religious
1764,U+1F54D,🕍,synagogue,place_religious
1765,U+26E9,⛩,shinto shrine,place_religious
1766,U+1F54B,🕋,kaaba,place_religious
1599,U+1F490,💐,bouquet,plant_flower
1600,U+1F338,🌸,cherry blossom,plant_flower
1601,U+1F4AE,💮,white flower,plant_flower
1602,U+1F3F5,🏵,rosette,plant_flower
1603,U+1F339,🌹,rose,plant_flower
1604,U+1F940,🥀,wilted flower,plant_flower
1605,U+1F33A,🌺,hibiscus,plant_flower
1606,U+1F33B,🌻,sunflower,plant_flower
1607,U+1F33C,🌼,blossom,plant_flower
1608,U+1F337,🌷,tulip,plant_flower
1609,U+1F331,🌱,seedling,plant_other
1610,U+1F332,🌲,evergreen tree,plant_other
1611,U+1F333,🌳,deciduous tree,plant_other
1612,U+1F334,🌴,palm tree,plant_other
1613,U+1F335,🌵,cactus,plant_other
1614,U+1F33E,🌾,sheaf of rice,plant_other
1615,U+1F33F,🌿,herb,plant_other
1616,U+2618,☘,shamrock,plant_other
1617,U+1F340,🍀,four leaf clover,plant_other
1618,U+1F341,🍁,maple leaf,plant_other
1619,U+1F342,🍂,fallen leaf,plant_other
1620,U+1F343,🍃,leaf fluttering in wind,plant_other
2199,U+1F6D0,🛐,place of worship,religion
2200,U+269B,⚛,atom symbol,religion
2201,U+1F549,🕉,om,religion
2202,U+2721,✡,star of David,religion
2203,U+2638,☸,wheel of dharma,religion
2204,U+262F,☯,yin yang,religion
2205,U+271D,✝,latin cross,religion
2206,U+2626,☦,orthodox cross,religion
2207,U+262A,☪,star and crescent,religion
2208,U+262E,☮,peace symbol,religion
2209,U+1F54E,🕎,menorah,religion
2210,U+1F52F,🔯,dotted six-pointed star,religion
1885,U+1F311,🌑,new moon,sky_weather
1886,U+1F312,🌒,waxing crescent moon,sky_weather
1887,U+1F313,🌓,first quarter moon,sky_weather
1888,U+1F314,🌔,waxing gibbous moon,sky_weather
1889,U+1F315,🌕,full moon,sky_weather
1890,U+1F316,🌖,waning gibbous moon,sky_weather
1891,U+1F317,🌗,last quarter moon,sky_weather
1892,U+1F318,🌘,waning crescent moon,sky_weather
1893,U+1F319,🌙,crescent moon,sky_weather
1894,U+1F31A,🌚,new moon face,sky_weather
1895,U+1F31B,🌛,first quarter moon face,sky_weather
1896,U+1F31C,🌜,last quarter moon face,sky_weather
1897,U+1F321,🌡,thermometer,sky_weather
1898,U+2600,☀,sun,sky_weather
1899,U+1F31D,🌝,full moon face,sky_weather
1900,U+1F31E,🌞,sun with face,sky_weather
1901,U+2B50,⭐,white medium star,sky_weather
1902,U+1F31F,🌟,glowing star,sky_weather
1903,U+1F320,🌠,shooting star,sky_weather
1904,U+2601,☁,cloud,sky_weather
1905,U+26C5,⛅,sun behind cloud,sky_weather
1906,U+26C8,⛈,cloud with lightning and rain,sky_weather
1907,U+1F324,🌤,sun behind small cloud,sky_weather
1908,U+1F325,🌥,sun behind large cloud,sky_weather
1909,U+1F326,🌦,sun behind rain cloud,sky_weather
1910,U+1F327,🌧,cloud with rain,sky_weather
1911,U+1F328,🌨,cloud with snow,sky_weather
1912,U+1F329,🌩,cloud with lightning,sky_weather
1913,U+1F32A,🌪,tornado,sky_weather
1914,U+1F32B,🌫,fog,sky_weather
1915,U+1F32C,🌬,wind face,sky_weather
1916,U+1F300,🌀,cyclone,sky_weather
1917,U+1F308,🌈,rainbow,sky_weather
1918,U+1F302,🌂,closed umbrella,sky_weather
1919,U+2602,☂,umbrella,sky_weather
1920,U+2614,☔,umbrella with rain drops,sky_weather
1921,U+26F1,⛱,umbrella on ground,sky_weather
1922,U+26A1,⚡,high voltage,sky_weather
1923,U+2744,❄,snowflake,sky_weather
1924,U+2603,☃,snowman,sky_weather
1925,U+26C4,⛄,snowman without snow,sky_weather
1926,U+2604,☄,comet,sky_weather
1927,U+1F525,🔥,fire,sky_weather
1928,U+1F4A7,💧,droplet,sky_weather
1929,U+1F30A,🌊,water wave,sky_weather
1990,U+1F507,🔇,muted speaker,sound
1991,U+1F508,🔈,speaker low volume,sound
1992,U+1F509,🔉,speaker medium volume,sound
1993,U+1F50A,🔊,speaker high volume,sound
1994,U+1F4E2,📢,loudspeaker,sound
1995,U+1F4E3,📣,megaphone,sound
1996,U+1F4EF,📯,postal horn,sound
1997,U+1F514,🔔,bell,sound
1998,U+1F515,🔕,bell with slash,sound
1955,U+26BD,⚽,soccer ball,sport
1956,U+26BE,⚾,baseball,sport
1957,U+1F3C0,🏀,basketball,sport
1958,U+1F3D0,🏐,volleyball,sport
1959,U+1F3C8,🏈,american football,sport
1960,U+1F3C9,🏉,rugby football,sport
1961,U+1F3BE,🎾,tennis,sport
1962,U+1F3B1,🎱,pool 8 ball,sport
1963,U+1F3B3,🎳,bowling,sport
1964,U+1F3CF,🏏,cricket game,sport
1965,U+1F3D1,🏑,field hockey,sport
1966,U+1F3D2,🏒,ice hockey,sport
1967,U+1F3D3,🏓,ping pong,sport
1968,U+1F3F8,🏸,badminton,sport
1969,U+1F94A,🥊,boxing glove,sport
1970,U+1F94B,🥋,martial arts uniform,sport
1971,U+1F945,🥅,goal net,sport
1972,U+1F3AF,🎯,direct hit,sport
1973,U+26F3,⛳,flag in hole,sport
1974,U+26F8,⛸,ice skate,sport
1975,U+1F3A3,🎣,fishing pole,sport
1976,U+1F3BD,🎽,running shirt,sport
1977,U+1F3BF,🎿,skis,sport
1854,U+231B,⌛,hourglass done,time
1855,U+23F3,⏳,hourglass not done,time
1856,U+231A,⌚,watch,time
1857,U+23F0,⏰,alarm clock,time
1858,U+23F1,⏱,stopwatch,time
1859,U+23F2,⏲,timer clock,time
1860,U+1F570,🕰,mantelpiece clock,time
1861,U+1F55B,🕛,twelve o’clock,time
1862,U+1F567,🕧,twelve-thirty,time
1863,U+1F550,🕐,one o’clock,time
1864,U+1F55C,🕜,one-thirty,time
1865,U+1F551,🕑,two o’clock,time
1866,U+1F55D,🕝,two-thirty,time
1867,U+1F552,🕒,three o’clock,time
1868,U+1F55E,🕞,three-thirty,time
1869,U+1F553,🕓,four o’clock,time
1870,U+1F55F,🕟,four-thirty,time
1871,U+1F554,🕔,five o’clock,time
1872,U+1F560,🕠,five-thirty,time
1873,U+1F555,🕕,six o’clock,time
1874,U+1F561,🕡,six-thirty,time
1875,U+1F556,🕖,seven o’clock,time
1876,U+1F562,🕢,seven-thirty,time
1877,U+1F557,🕗,eight o’clock,time
1878,U+1F563,🕣,eight-thirty,time
1879,U+1F558,🕘,nine o’clock,time
1880,U+1F564,🕤,nine-thirty,time
1881,U+1F559,🕙,ten o’clock,time
1882,U+1F565,🕥,ten-thirty,time
1883,U+1F55A,🕚,eleven o’clock,time
1884,U+1F566,🕦,eleven-thirty,time
2126,U+1F528,🔨,hammer,tool
2127,U+26CF,⛏,pick,tool
2128,U+2692,⚒,hammer and pick,tool
2129,U+1F6E0,🛠,hammer and wrench,tool
2130,U+1F5E1,🗡,dagger,tool
2131,U+2694,⚔,crossed swords,tool
2132,U+1F52B,🔫,pistol,tool
2133,U+1F3F9,🏹,bow and arrow,tool
2134,U+1F6E1,🛡,shield,tool
2135,U+1F527,🔧,wrench,tool
2136,U+1F529,🔩,nut and bolt,tool
